4984,-122.274316,46.292761,-0.797472
4985,-122.274061,46.296395,-0.838843
4986,-122.275677,46.300294,-0.854801
4987,-122.278298,46.302209,-0.853443
4988,-122.275797,46.303552,-0.902429
4989,-122.264945,46.290919,-0.772745
4990,-122.265956,46.291727,-0.779474
4991,-122.276128,46.306259,-0.928953
4992,-122.278366,46.309833,-0.916272
4993,-122.282481,46.311964,-0.92793
4994,-122.234013,46.288777,-0.826807
4995,-122.223039,46.290134,-0.861912
4996,-122.213134,46.289004,-0.909091
4997,-122.20364,46.286297,-0.9638
4998,-122.19622,46.281205,-1.05603
4999,-122.204676,46.280701,-1.07059
5000,-122.212706,46.28257,-1.11079
5001,-122.218663,46.281918,-1.14718
5002,-122.226053,46.279057,-1.18814
5003,-122.286766,46.30908,-0.95236
5004,-122.287088,46.308425,-0.954944
5005,-122.290934,46.306937,-0.958156
5006,-122.296058,46.305515,-0.977188
5007,-122.295016,46.302754,-0.979871
5008,-122.293883,46.300259,-1.01171
5010,-122.053673,46.180537,-0.506125
5011,-122.050588,46.177919,-0.495696
5012,-122.048426,46.175156,-0.528981
5013,-122.045194,46.173626,-0.545302
5014,-122.042406,46.17151,-0.561505
5015,-122.040785,46.169854,-0.545175
5016,-122.038632,46.168932,-0.53978
5017,-122.036802,46.16686,-0.537369
5018,-122.035366,46.165349,-0.526425
5019,-122.034607,46.163057,-0.504146
5020,-122.266104,46.292965,-0.774407
5021,-122.264748,46.294446,-0.768615
5022,-122.262244,46.296374,-0.76684
5023,-122.259843,46.298019,-0.76441
5024,-122.25817,46.297931,-0.764188
